(X1, X2, F(X1, X2)) 
(10.0, 9.0, 269.0) 
(-7.677669529663685, -7.263455967290593, 179.4100294802669) 
(4.074490955685077, 4.0104118945819724, 66.10939436349929) 
(-2.5, -2.5, 30.5) 
(1.9721359549995796, 1.9721359549995796, 20.500000000000004) 
(-1.6793477617015284, -1.6793477617015284, 15.43389542647915) 
(1.4799421868460945, 1.4799421868460945, 12.179879621274544) 
(-1.334301922203196, -1.334301922203196, 9.903742461222247) 
(1.2218993592656013, 1.2218993592656013, 8.205069681003387) 
(-1.1320364801745217, -1.1320364801745217, 6.883377986637058) 
(1.0581639252112942, 1.0581639252112942, 5.8210610373500895) 
(-0.9961429748302622, -0.9961429748302622, 4.946031400909989) 
(0.9431682193395405, 0.9431682193395405, 4.210814773339644) 
(-0.8972826094886124, -0.8972826094886124, 3.58305825746751) 
(0.8570665863659834, 0.8570665863659834, 3.0397921305899125) 
(-0.8214667068170083, -0.8214667068170083, 2.564282168987644) 
(0.7896813007334591, 0.7896813007334591, 2.144006120790767) 
(-0.7610893363940152, -0.7610893363940152, 1.7694073198855165) 
(0.7352010702585772, 0.7352010702585772, 1.4330519300044866) 
(-0.7116248325370731, -0.7116248325370731, 1.129068129937565) 
(0.6900431578344519, 0.6900431578344519, 0.8527506976928034) 
(-0.6701958150767855, -0.6701958150767855, 0.6002830118607285) 
(0.6518672305770674, 0.6518672305770674, 0.3685340783711055) 
(-0.6348771780750908, -0.6348771780750908, 0.15490984323208945) 
(0.6190736931549456, 0.6190736931549456, -0.04275859333753562) 
(-0.6043276626705145, -0.6043276626705145, -0.22629952555724042) 
(0.5905286117932345, 0.5905286117932345, -0.39726579937476547) 
(-0.5775814062831339, -0.5775814062831339, -0.5569853754006555) 
(0.5654036337311728, 0.5654036337311728, -0.7066011246154442) 
(-0.5539235116374055, -0.5539235116374055, -0.8471023701365148) 
(0.5430781977112049, 0.5430781977112049, -0.979350165229449) 
(-0.5328124169300603, -0.5328124169300603, -1.1040976874296922) 
(0.5230773360549785, 0.5230773360549785, -1.2220068404614697) 
(-0.5138296357646484, -0.5138296357646484, -1.3336618531734539) 
(0.5050307401127068, 0.5050307401127068, -1.4395805019553558) 
(-0.4966461732581955, -0.4966461732581955, -1.5402234245940258) 
(0.4886450191340477, 0.4886450191340477, -1.6360018992104957) 
(-0.48099946538455274, -0.48099946538455274, -1.7272843747540216) 
(0.47368441638740766, 0.47368441638740766, -1.8144019834693657) 
(-0.46667716344586674, -0.46667716344586674, -1.8976532157775718) 
(0.4599571024028535, 0.4599571024028535, -1.9773079038698071) 
(-0.45350549088684056, -0.45350549088684056, -2.0536106306025665) 
(0.4473052387726413, 0.4473052387726413, -2.126783659006688) 
(-0.4413407266507845, -0.4413407266507845, -2.197029459490871) 
(0.4355976479865197, 0.4355976479865197, -2.2645328982720274) 
(-0.43006287141917543, -0.43006287141917543, -2.329463139061633) 
(0.4247243202365336, 0.4247243202365336, -2.3919753012338925) 
(-0.4195708665604705, -0.4195708665604705, -2.4522119102626867) 
(0.4145922381710925, 0.4145922381710925, -2.510304170385644) 
(-0.40977893623069006, -0.40977893623069006, -2.5663730845363872) 
(0.4051221624349186, 0.4051221624349186, -2.620530442658925) 
(-0.40061375434553703, -0.40061375434553703, -2.672879696202977) 
(0.39624612784291724, 0.39624612784291724, -2.7235167339098165) 
(-0.39201222579338535, -0.39201222579338535, -2.772530571723178) 
(0.3879054721553806, 0.3879054721553806, -2.820003967790017) 
(-0.3839197308585527, -0.3839197308585527, -2.8660139719294664) 
(0.38004926888154056, 0.38004926888154056, -2.910632417629807) 
