(X1, X2, F(X1, X2)) 
(-5.0, 5.0, 93.0) 
(2.5, -2.5, 30.5) 
(-0.833333333333333, 0.833333333333333, 2.722222222222218) 
(0.8333333333333335, -0.8333333333333335, 2.722222222222225) 
(-0.5, 0.5, -1.5) 
(0.5, -0.5, -1.5) 
(-0.3571428571428571, 0.3571428571428571, -3.1734693877551026) 
(0.3571428571428572, -0.3571428571428572, -3.1734693877551012) 
(-0.2777777777777777, 0.2777777777777777, -4.067901234567902) 
(0.2777777777777779, -0.2777777777777779, -4.0679012345679) 
(-0.22727272727272718, 0.22727272727272718, -4.623966942148762) 
(0.2272727272727273, -0.2272727272727273, -4.62396694214876) 
(-0.19230769230769235, 0.19230769230769235, -5.002958579881657) 
(0.1923076923076923, -0.1923076923076923, -5.002958579881657) 
(-0.16666666666666669, 0.16666666666666669, -5.277777777777778) 
(0.16666666666666663, -0.16666666666666663, -5.277777777777779) 
(-0.1470588235294118, 0.1470588235294118, -5.486159169550173) 
(0.1470588235294117, -0.1470588235294117, -5.486159169550174) 
(-0.13157894736842113, 0.13157894736842113, -5.649584487534625) 
(0.13157894736842102, -0.13157894736842102, -5.649584487534627) 
(-0.11904761904761907, 0.11904761904761907, -5.7811791383219955) 
(0.11904761904761904, -0.11904761904761904, -5.7811791383219955) 
(-0.10869565217391305, 0.10869565217391305, -5.889413988657845) 
(0.10869565217391303, -0.10869565217391303, -5.889413988657845) 
(-0.10000000000000003, 0.10000000000000003, -5.9799999999999995) 
(0.09999999999999998, -0.09999999999999998, -5.98) 
(-0.09259259259259262, 0.09259259259259262, -6.056927297668038) 
(0.09259259259259256, -0.09259259259259256, -6.056927297668039) 
(-0.08620689655172417, 0.08620689655172417, -6.123067776456599) 
(0.08620689655172412, -0.08620689655172412, -6.123067776456599) 
(-0.08064516129032259, 0.08064516129032259, -6.18054110301769) 
(0.08064516129032256, -0.08064516129032256, -6.18054110301769) 
(-0.07575757575757577, 0.07575757575757577, -6.230945821854912) 
(0.07575757575757575, -0.07575757575757575, -6.230945821854913) 
(-0.07142857142857142, 0.07142857142857142, -6.275510204081633) 
(0.07142857142857142, -0.07142857142857142, -6.275510204081633) 
(-0.0675675675675676, 0.0675675675675676, -6.315193571950329) 
(0.06756756756756752, -0.06756756756756752, -6.31519357195033) 
(-0.06410256410256415, 0.06410256410256415, -6.3507560815253115) 
(0.06410256410256407, -0.06410256410256407, -6.350756081525312) 
(-0.06097560975609759, 0.06097560975609759, -6.382807852468768) 
(0.06097560975609753, -0.06097560975609753, -6.382807852468769) 
(-0.058139534883720964, 0.058139534883720964, -6.411844240129799) 
(0.05813953488372091, -0.05813953488372091, -6.4118442401298) 
(-0.05555555555555558, 0.05555555555555558, -6.438271604938271) 
(0.055555555555555525, -0.055555555555555525, -6.438271604938272) 
(-0.05319148936170215, 0.05319148936170215, -6.462426437301946) 
(0.05319148936170211, -0.05319148936170211, -6.462426437301946) 
(-0.05102040816326532, 0.05102040816326532, -6.484589754269054) 
(0.05102040816326529, -0.05102040816326529, -6.484589754269055) 
(-0.04901960784313726, 0.04901960784313726, -6.504998077662438) 
(0.04901960784313725, -0.04901960784313725, -6.504998077662438) 
(-0.04716981132075472, 0.04716981132075472, -6.523851904592382) 
(0.047169811320754707, -0.047169811320754707, -6.523851904592382) 
(-0.04545454545454547, 0.04545454545454547, -6.541322314049586) 
(0.04545454545454543, -0.04545454545454543, -6.541322314049587) 
(-0.04385964912280704, 0.04385964912280704, -6.557556171129578) 
(0.04385964912280699, -0.04385964912280699, -6.557556171129579) 
(-0.04237288135593223, 0.04237288135593223, -6.57268026429187) 
(0.042372881355932174, -0.042372881355932174, -6.57268026429187) 
(-0.04098360655737708, 0.04098360655737708, -6.58680462241333) 
(0.04098360655737701, -0.04098360655737701, -6.5868046224133305) 
(-0.03968253968253971, 0.03968253968253971, -6.6000251952632905) 
(0.03968253968253965, -0.03968253968253965, -6.6000251952632905) 
(-0.03846153846153849, 0.03846153846153849, -6.612426035502958) 
(0.038461538461538436, -0.038461538461538436, -6.612426035502959) 
(-0.03731343283582092, 0.03731343283582092, -6.624081087101804) 
(0.03731343283582088, -0.03731343283582088, -6.624081087101804) 
(-0.03623188405797102, 0.03623188405797102, -6.635055660575509) 
(0.03623188405797101, -0.03623188405797101, -6.635055660575509) 
(-0.03521126760563381, 0.03521126760563381, -6.645407657210871) 
(0.0352112676056338, -0.0352112676056338, -6.645407657210871) 
(-0.034246575342465765, 0.034246575342465765, -6.655188590729968) 
(0.03424657534246574, -0.03424657534246574, -6.655188590729968) 
(-0.033333333333333354, 0.033333333333333354, -6.664444444444444) 
(0.03333333333333331, -0.03333333333333331, -6.664444444444444) 
(-0.03246753246753249, 0.03246753246753249, -6.673216393995615) 
(0.03246753246753244, -0.03246753246753244, -6.673216393995615) 
(-0.031645569620253194, 0.031645569620253194, -6.6815414196442875) 
(0.03164556962025314, -0.03164556962025314, -6.681541419644288) 
(-0.030864197530864224, 0.030864197530864224, -6.689452827312909) 
(0.030864197530864175, -0.030864197530864175, -6.68945282731291) 
(-0.03012048192771087, 0.03012048192771087, -6.696980693859776) 
