(X1, X2, F(X1, X2)) 
(10.0, 9.0, 269.0) 
(7.5, 6.699999999999999, 165.14) 
(5.5, 4.859999999999999, 98.66959999999999) 
(3.9, 3.3879999999999995, 56.12854399999999) 
(2.6199999999999997, 2.2103999999999995, 28.90226815999999) 
(1.5959999999999999, 1.2683199999999994, 11.477451622399997) 
(0.7767999999999998, 0.5146559999999996, 0.3255690383359955) 
(0.12143999999999988, -0.08827520000000044, -5.928883815464959) 
(-0.4028480000000001, 0.4293798399999996, -2.4922072418975763) 
(0.17772159999999992, -0.15649612800000035, -5.272835354814446) 
(-0.35782272000000004, 0.37480309759999975, -3.0683564510812475) 
(0.21374182399999997, -0.20015752192000025, -4.844754669491997) 
(-0.3290065408, 0.3398739824639999, -3.431837755834879) 
(0.23679476736000005, -0.22810081402880011, -4.567420349846321) 
(-0.310564186112, 0.31751934877696, -3.6623136750120464) 
(0.25154865111040003, -0.24598452097843204, -4.388549031119389) 
(-0.29876107911167993, 0.3032123832172544, -3.8089367566270655) 
(0.260991136710656, -0.2574300934261965, -4.273507222872796) 
(-0.2912070906314752, 0.2940559252590428, -3.90241446373341) 
(0.2670343274948198, -0.2647552597927658, -4.199649383913526) 
(-0.2863725380041442, 0.2881957921657874, -3.9620923040053415) 
(0.27090196959668467, -0.2694433662673701, -4.152285715922871) 
(-0.28327842432265227, 0.28444530698610393, -4.000225545103076) 
(0.27337726054187816, -0.2724437544111169, -4.1219341993360175) 
(-0.2812981915664975, 0.2820449964711065, -4.0246060071990115) 
(0.274961446746802, -0.2743640028231148, -4.102493348908199) 
(-0.2800308426025584, 0.28050879774150816, -4.040199339860582) 
(0.27597532591795326, -0.2755929618067935, -4.090044700263305) 
(-0.2792197392656375, 0.27952563055456525, -4.050174909966488) 
(0.27662420858749004, -0.2763794955563479, -4.0820749009401744) 
(-0.2787006331300079, 0.27889640355492173, -4.056557569752415) 
(0.27703949349599366, -0.27688287715606263, -4.076973138120983) 
(-0.27836840520320505, 0.2784936982751499, -4.060641773613879) 
(0.277305275837436, -0.2772050413798801, -4.073707562939722) 
(-0.2781557793300512, 0.278235966896096, -4.063255378019951) 
(0.277475376535959, -0.2774112264831232, -4.071617411741945) 
(-0.2780196987712328, 0.2780710188135015, -4.0649279676675025) 
(0.2775842409830138, -0.27754318494919883, -4.070279639985076) 
(-0.27793260721358903, 0.27796545204064094, -4.06599837704815) 
(0.2776539142291288, -0.2776276383674873, -4.069423435344655) 
(-0.277876868616697, 0.2778978893060102, -4.066683419393508) 
(0.2776985051066424, -0.27768168855519193, -4.0688754517935015) 
(-0.27784119591468603, 0.27785464915584646, -4.067121838442516) 
(0.27772704326825115, -0.27771628067532284, -4.06852473716747) 
(-0.27781836538539917, 0.2778269754597418, -4.067402423335772) 
