(X1, X2, F(X1, X2)) 
(10.0, 9.0, 269.0) 
(9.926406898823817, 8.932294346917912, 265.61294244970736) 
(9.852813797647634, 8.864588693835824, 262.2458848994148) 
(9.779220696471452, 8.796883040753736, 258.89882734912226) 
(9.705627595295269, 8.729177387671648, 255.57176979882956) 
(9.632034494119086, 8.66147173458956, 252.26471224853702) 
(9.558441392942903, 8.593766081507471, 248.97765469824444) 
(9.48484829176672, 8.526060428425383, 245.71059714795183) 
(9.411255190590538, 8.458354775343295, 242.46353959765923) 
(9.337662089414355, 8.390649122261207, 239.23648204736665) 
(9.264068988238172, 8.322943469179119, 236.02942449707405) 
(9.19047588706199, 8.255237816097031, 232.84236694678142) 
(9.116882785885807, 8.187532163014943, 229.67530939648884) 
(9.043289684709624, 8.119826509932855, 226.5282518461962) 
(8.969696583533441, 8.052120856850767, 223.40119429590368) 
(8.896103482357258, 7.984415203768679, 220.29413674561107) 
(8.822510381181075, 7.9167095506865905, 217.20707919531844) 
(8.748917280004893, 7.8490038976045025, 214.14002164502585) 
(8.67532417882871, 7.781298244522414, 211.09296409473325) 
(8.601731077652527, 7.713592591440326, 208.06590654444068) 
(8.528137976476344, 7.645886938358238, 205.05884899414804) 
(8.454544875300162, 7.57818128527615, 202.07179144385546) 
(8.380951774123979, 7.510475632194062, 199.10473389356287) 
(8.307358672947796, 7.442769979111974, 196.15767634327028) 
(8.233765571771613, 7.375064326029886, 193.23061879297768) 
(8.16017247059543, 7.307358672947798, 190.32356124268506) 
(8.086579369419248, 7.23965301986571, 187.43650369239248) 
(8.012986268243065, 7.1719473667836215, 184.56944614209988) 
(7.939393167066882, 7.1042417137015335, 181.7223885918073) 
(7.865800065890699, 7.036536060619445, 178.89533104151468) 
(7.7922069647145165, 6.968830407537357, 176.08827349122208) 
(7.718613863538334, 6.901124754455269, 173.30121594092947) 
(7.645020762362151, 6.833419101373181, 170.5341583906369) 
(7.571427661185968, 6.765713448291093, 167.7871008403443) 
(7.497834560009785, 6.698007795209005, 165.06004329005168) 
(7.4242414588336025, 6.630302142126917, 162.35298573975908) 
(7.35064835765742, 6.562596489044829, 159.66592818946646) 
(7.277055256481237, 6.494890835962741, 156.99887063917387) 
(7.203462155305054, 6.4271851828806525, 154.35181308888127) 
(7.129869054128871, 6.3594795297985645, 151.72475553858868) 
(7.056275952952689, 6.291773876716476, 149.11769798829607) 
(6.982682851776506, 6.224068223634388, 146.5306404380035) 
(6.909089750600323, 6.1563625705523, 143.96358288771088) 
(6.83549664942414, 6.088656917470212, 141.41652533741828) 
(6.7619035482479575, 6.020951264388124, 138.88946778712568) 
(6.688310447071775, 5.953245611306036, 136.38241023683307) 
(6.614717345895592, 5.885539958223948, 133.8953526865405) 
(6.541124244719409, 5.81783430514186, 131.42829513624787) 
(6.467531143543226, 5.750128652059772, 128.98123758595528) 
(6.3939380423670436, 5.6824229989776835, 126.55418003566268) 
