(X1, X2, F(X1, X2)) 
(-8.0, -7.0, 181.0) 
(-5.9, -5.1, 108.82) 
(-4.220000000000001, -3.5799999999999996, 62.62480000000001) 
(-2.8760000000000003, -2.3639999999999994, 33.059872) 
(-1.8008000000000002, -1.3911999999999995, 14.138318079999998) 
(-0.94064, -0.6129599999999996, 2.0285235711999974) 
(-0.25251199999999996, 0.009632000000000418, -5.625424914431998) 
(0.2979904, -0.4922943999999997, -2.717423945236482) 
(-0.26160768, 0.10616448000000023, -5.081429724951346) 
(0.290713856, -0.4150684159999999, -3.214292303968863) 
(-0.2674289152, 0.16794526720000014, -4.723405250540071) 
(0.28605686784000006, -0.36564378623999994, -3.525972819545646) 
(-0.27115450572800004, 0.207484971008, -4.490227837149213) 
(0.2830763954176, -0.3340120231936, -3.722861629663497) 
(-0.27353888366592005, 0.23279038144512, -4.339338791874238) 
(0.281168893067264, -0.313767694843904, -3.847810947687832) 
(-0.2750648855461888, 0.2489858441248769, -4.242091709809556) 
(0.279948091563049, -0.3008113247000985, -3.927344531646641) 
(-0.27604152674956073, 0.2593509402399211, -4.179575830359031) 
(0.27916677860035144, -0.29251924780806315, -3.978068267345634) 
(-0.27666657711971887, 0.26598460175354954, -4.139451902368522) 
(0.27866673830422495, -0.28721231859716045, -4.010458648502) 
(-0.2770666093566201, 0.2702301451222716, -4.113725990252364) 
(0.2783467125147039, -0.2838158839021827, -4.031158669592647) 
(-0.277322629988237, 0.2729472928782538, -4.097242319874386) 
(0.2781418960094104, -0.281642165697397, -4.044394467651534) 
(-0.2774864831924717, 0.27468626744208247, -4.08668495295144) 
(0.27801081344602263, -0.28025098604633414, -4.052860374965355) 
(-0.27759134924318196, 0.2757992111629327, -4.0799250359166805) 
(0.27792692060545443, -0.2793606310696538, -4.058276506235593) 
(-0.2776584635156365, 0.276511495144277, -4.075597377391645) 
(0.2778732291874908, -0.27879080388457844, -4.061741990809961) 
(-0.27770141665000736, 0.2769673568923372, -4.0728271386949295) 
(0.27783886667999413, -0.2784261144861302, -4.0639595571035105) 
(-0.2777289066560047, 0.2772591084110959, -4.071053965875241) 
(0.2778168746751962, -0.27819271327112327, -4.065378658696959) 
(-0.27774650025984304, 0.27744582938310136, -4.06991904513661) 
(0.2778027997921255, -0.278043336493519, -4.066286826030986) 
(-0.2777577601662996, 0.27756533080518486, -4.069192658944987) 
(0.2777937918669603, -0.27794773535585215, -4.066868029496667) 
(-0.2777649665064318, 0.2776418117153182, -4.068727756660367) 
(0.2777880267948546, -0.2778865506277455, -4.067239990036635) 
(-0.2777695785641163, 0.27769075949780364, -4.0684302130042465) 
(0.277784337148707, -0.27784739240175704, -4.067478040818077) 
