(X1, X2, F(X1, X2)) 
(0.1, 0.2, 0.799758787651519) 
(-0.024278858105016288, -0.05070774162204783, 0.700259598017103) 
(0.009315019535924118, 0.019404822328676533, 0.6941927052017953) 
(-0.0036465815622460183, -0.00759107568981535, 0.6933072854000006) 
(0.0014314045146902243, 0.002979169453302691, 0.6931718433667649) 
(-5.620754795301218E-4, -0.0011697815573313286, 0.6931509830915461) 
(2.207215704850637E-4, 4.593554857772154E-4, 0.6931477669189104) 
(-8.667544709797922E-5, -1.8038426347210797E-4, 0.6931472709797615) 
(3.403667873198476E-5, 7.083523227017661E-5, 0.6931471945032304) 
(-1.3365897281754423E-5, -2.7816351106600736E-5, 0.6931471827100858) 
(5.248666925793852E-6, 1.0923228697358513E-5, 0.6931471808915101) 
(-2.0611039413613733E-6, -4.289452858664845E-6, 0.6931471806110746) 
(8.0937683359941E-7, 1.6844292459554155E-6, 0.6931471805678296) 
(-3.178349446391993E-7, -6.614600929009436E-7, 0.6931471805611612) 
(1.2481090114266084E-7, 2.597493813493326E-7, 0.6931471805601327) 
(-4.901210928509812E-8, -1.0200122703973526E-7, 0.6931471805599742) 
(1.9246610948810072E-8, 4.0054957065360794E-8, 0.6931471805599497) 
(-7.55796962043876E-9, -1.5729218481718706E-8, 0.6931471805599462) 
(2.967946145699396E-9, 6.176721488979829E-9, 0.6931471805599453) 
(-1.1654855425647259E-9, -2.4255425275434198E-9, 0.6931471805599453) 
(4.576756057030847E-10, 9.524885594110922E-10, 0.6931471805599453) 
