(X1, X2, F(X1, X2)) 
(-0.1, 0.3, 0.8759107204994931) 
(0.036188900295577864, -0.1434224255278181, 0.7374951465128742) 
(-0.02483611264950457, 0.09888793910842686, 0.7144685353792767) 
(0.01799532464912309, -0.0719882599909277, 0.704501105753567) 
(-0.013371942752890137, 0.053624405250533275, 0.6994626433512483) 
(0.010063323559262385, -0.04040737535708633, 0.6967378344268983) 
(-0.007624885404269491, 0.03063714034420846, 0.6952128887473993) 
(0.005799069327816117, -0.023309717015642557, 0.6943434504160769) 
(-0.004419865052896984, 0.017769712914396364, 0.693842558989657) 
(0.0033728048091184347, -0.013561751159766842, 0.6935522718709982) 
(-0.0025756141966010926, 0.010357050604067254, 0.6933834616972049) 
(0.001967655064956446, -0.007912652527604893, 0.6932850988025306) 
(-0.0015035611540925374, 0.006046507675957479, 0.6932277181814698) 
(0.001149089495077173, -0.004621079295971036, 0.693194222309241) 
(-8.782577600210976E-4, 0.003531954463366299, 0.6931746614581272) 
(6.712909585466303E-4, -0.0026996406613637065, 0.6931632357353317) 
(-5.131114040041042E-4, 0.0020635169230150347, 0.6931565609436819) 
(3.9221083355759105E-4, -0.001577308548972684, 0.6931526612932435) 
(-2.997999956457245E-4, 0.0012056718055378354, 0.6931503828749017) 
(2.2916382634846177E-4, -9.216028056471645E-4, 0.6931490516456884) 
(-1.7517088080950806E-4, 7.044655780638976E-4, 0.693148273825918) 
(1.3389938546796824E-4, -5.384886195895569E-4, 0.69314781935189) 
(-1.0235185870649291E-4, 4.1161740209713605E-4, 0.6931475538048457) 
(7.823717568526911E-5, -3.1463800937462814E-4, 0.6931473986464701) 
(-5.980407240212696E-5, 2.4050759548918796E-4, 0.6931473079877122) 
(4.571391838958109E-5, -1.838427450280669E-4, 0.6931472550159079) 
(-3.4943483274037305E-5, 1.4052844724036216E-4, 0.6931472240645266) 
(2.671062027136695E-5, -1.0741922865364879E-4, 0.6931472059796535) 
(-2.0417462708578055E-5, 8.211071411176032E-5, 0.6931471954126709) 
(1.5607005375851607E-5, -6.276501532712797E-5, 0.6931471892383877) 
(-1.1929916265082958E-5, 4.7977261512980695E-5, 0.6931471856307562) 
(9.119167957781447E-6, -3.667357729534249E-5, 0.6931471835228183) 
(-6.97064613201577E-6, 2.8033098089135685E-5, 0.6931471822911511) 
(5.328326868006297E-6, -2.142835928801753E-5, 0.6931471815714881) 
(-4.072946284219131E-6, 1.6379730169772627E-5, 0.6931471811509894) 
(3.1133396771702428E-6, -1.2520583451269051E-5, 0.6931471809052921) 
(-2.3798212092285725E-6, 9.570671093013037E-6, 0.6931471807617314) 
(1.8191233778316344E-6, -7.315772907615975E-6, 0.6931471806778488) 
(-1.3905287723363223E-6, 5.592140062677634E-6, 0.6931471806288364) 
(1.0629132089052606E-6, -4.27460377447079E-6, 0.6931471806001982) 
(-8.124855178981473E-7, 3.2674856539900087E-6, 0.6931471805834651) 
(6.210598488102138E-7, -2.497649621515118E-6, 0.6931471805736878) 
(-4.7473502889154124E-7, 1.90919082517614E-6, 0.6931471805679751) 
(3.6288507152980323E-7, -1.459375877058633E-6, 0.6931471805646371) 
(-2.7738752593785197E-7, 1.1155395901089259E-6, 0.6931471805626866) 
(2.1203363153495855E-7, -8.527128594272875E-7, 0.6931471805615471) 
(-1.620774429204143E-7, 6.518094266502311E-7, 0.6931471805608812) 
(1.2389118326887513E-7, -4.982398517551269E-7, 0.6931471805604922) 
(-9.470179819725706E-8, 3.8085204007090726E-7, 0.6931471805602648) 
(7.23895788640197E-8, -2.9112138644729346E-7, 0.693147180560132) 
(-5.533423047782846E-8, 2.2253172552585159E-7, 0.6931471805600543) 
(4.229720783879135E-8, -1.7010213323673886E-7, 0.693147180560009) 
(-3.233177321721233E-8, 1.3002521623969907E-7, 0.6931471805599826) 
(2.471424504788749E-8, -9.939062218962238E-8, 0.693147180559967) 
(-1.8891444777358773E-8, 7.597369237233015E-8, 0.6931471805599579) 
(1.4440525497925731E-8, -5.8073908840951414E-8, 0.6931471805599528) 
(-1.1038265157261316E-8, 4.439140421843544E-8, 0.6931471805599497) 
(8.437594442079822E-9, -3.393256641087254E-8, 0.693147180559948) 
(-6.449654810310809E-9, 2.5937883324495135E-8, 0.6931471805599468) 
(4.9300837410137195E-9, -1.9826787729782714E-8, 0.6931471805599462) 
(-3.768531248300494E-9, 1.5155496952622465E-8, 0.6931471805599457) 
(2.8806463572355325E-9, -1.1584785745999726E-8, 0.6931471805599455) 
(-2.2019516062647937E-9, 8.855352034991873E-9, 0.6931471805599455) 
(1.6831607476403846E-9, -6.768986615977124E-9, 0.6931471805599453) 
(-1.2865996211438333E-9, 5.174179369292516E-9, 0.6931471805599453) 
(9.834702879377783E-10, -3.95511672048825E-9, 0.6931471805599453) 
(-7.517597482241826E-10, 3.023271354975204E-9, 0.6931471805599453) 
(5.746413755265797E-10, -2.3109734381455305E-9, 0.6931471805599453) 
(-4.392529810848647E-10, 1.7664964883239786E-9, 0.6931471805599453) 
