(X1, X2, F(X1, X2)) 
(0.2, -0.3, 0.8951008280059269) 
(-0.08176695732418898, 0.15611854545894643, 0.7484687929063144) 
(0.05975957844103935, -0.11417214906031603, 0.7230952233814373) 
(-0.04612009485152527, 0.08837457078492397, 0.7111839020351608) 
(0.0365688059638926, -0.07019783533112758, 0.7045599896836989) 
(-0.02943296762287899, 0.056557944251005327, 0.7005685555319742) 
(0.02390210583947188, -0.045958169292190376, 0.6980528589615361) 
(-0.01951925243911396, 0.03754532557792374, 0.6964235672190364) 
(0.015997495169296633, -0.03077876575426619, 0.6953500583572126) 
(-0.013142139938151443, 0.02528919455457236, 0.6946348092343453) 
(0.010813385512414894, -0.0208102271636963, 0.6941547382642062) 
(-0.008906641831556785, 0.01714194328468835, 0.6938309320954272) 
(0.007341317613240306, -0.014129958960918516, 0.6936118048707158) 
(-0.00605399612355071, 0.01165260691696091, 0.6934631861484462) 
(0.004994032180975553, -0.009612621215333253, 0.6933622365539259) 
(-0.004120560818595137, 0.007931462842280218, 0.6932935962508382) 
(0.003400372079475282, -0.006545273612189328, 0.6932468921374291) 
(-0.0028063436891028228, 0.005401883509004621, 0.6932150988105493) 
(0.0023162499827906885, -0.00445853133077671, 0.6931934488930181) 
(-0.0019118355558755806, 0.0036800889395242446, 0.6931787029878844) 
(0.0015780822109702844, -0.003037654311603461, 0.6931686579573382) 
(-0.0013026214955799888, 0.0025074230203305063, 0.6931618145071037) 
(0.0010752596447246472, -0.0020697750773331827, 0.6931571518985511) 
(-8.875909686466544E-4, 0.0017085314582772804, 0.693153975000847) 
(7.326818193163424E-4, -0.0014103461705058376, 0.6931518103322002) 
(-6.048114556358993E-4, 0.0011642076684644648, 0.6931503353420911) 
(4.992591126942211E-4, -9.610291084013326E-4, 0.6931493302791675) 
(-4.121287821379013E-4, 7.933111377818893E-4, 0.693148645419169) 
(3.4020488108338256E-4, -6.548641110301699E-4, 0.6931481787454443) 
(-2.808332833513997E-4, 5.405791078556192E-4, 0.6931478607455737) 
(2.3182321061778204E-4, -4.4623909515423537E-4, 0.6931476440540463) 
(-1.913663002049012E-4, 3.6836314684488567E-4, 0.6931474963957451) 
(1.579698278001122E-4, -3.0407790754999537E-4, 0.69314739577803) 
(-1.3040160127998532E-4, 2.510115203570931E-4, 0.6931473272147675) 
(1.07644481221174E-4, -2.0720608410718783E-4, 0.6931472804941257) 
(-8.885884380046972E-5, 1.7104539852064816E-4, 0.6931472486575514) 
(7.335159760048563E-5, -1.411953246968776E-4, 0.6931472269633334) 
(-6.0550609205511864E-5, 1.165545568793001E-4, 0.6931472121803609) 
(4.9983592906524725E-5, -9.621398713563145E-5, 0.6931472021068797) 
(-4.126068502992181E-5, 7.942316255649598E-5, 0.6931471952425605) 
