(X1, X2, F(X1, X2)) 
(-10.0, -12.5, 6.986056954755237) 
(-9.439656822043005, -11.349681435932691, 6.815711201116217) 
(-8.808334011673272, -10.115631291089036, 6.614257242130316) 
(-8.086611477235126, -8.771966474997429, 6.367657078706069) 
(-7.2430694761631, -7.277411184513138, 6.050179451122904) 
(-6.217758193251472, -5.562621688678811, 5.607595735656428) 
(-4.871016174013209, -3.4988533018970718, 4.8947574250852455) 
(-2.756624095502017, -0.8063325674831048, 3.283814464393639) 
(-0.521486975315884, 0.48114982110517945, 1.2560300231415584) 
(-0.21642006908377726, -0.048454191137730085, 0.7599544607962043) 
(-0.05156997819291789, 0.04650899382541156, 0.7001168024597324) 
(-0.021956498628545304, -0.004901055744054507, 0.6938573906474174) 
(-0.005242784868931483, 0.004727059608286484, 0.6932194216277261) 
(-0.002232536147038486, -4.986527193350946E-4, 0.693154526908022) 
(-5.33247946546871E-4, 4.806445615679403E-4, 0.6931479276432289) 
(-2.270327081714554E-4, -5.0715284983463916E-5, 0.6931472565338602) 
(-5.4225335310512134E-5, 4.8880642936914286E-5, 0.6931471882861081) 
(-2.308728741242021E-5, -5.158382740052908E-6, 0.6931471813456404) 
(-5.521284537436886E-6, 4.96693485996589E-6, 0.6931471806398476) 
(-2.352566321929292E-6, -5.170212592902625E-7, 0.693147180568073) 
(-5.571058515863023E-7, 5.073037932634051E-7, 0.6931471805607708) 
(-2.4429212636357773E-7, -4.3104393802330264E-8, 0.6931471805600292) 
