(X1, X2, F(X1, X2)) 
(2.0, -2.0, 3.4765013833558185) 
(0.6670694553935408, 0.16883314330027677, 1.2107184650855887) 
(0.16339096261578878, -0.14073142149186024, 0.7576356749313188) 
(0.06675431157113196, 0.016503579558973386, 0.6998585849446822) 
(0.01663170785643, -0.014297950330114741, 0.6938338019264656) 
(0.006809436092060877, 0.0016843941432490434, 0.6932172571940618) 
(0.0016974364602526278, -0.0014586313459671462, 0.6931543312947599) 
(6.947917380168416E-4, 1.7192838977943986E-4, 0.6931479102149274) 
(1.7320204067032042E-4, -1.4883878094696436E-4, 0.6931472550132471) 
(7.089465126999299E-5, 1.7545309910050526E-5, 0.6931471881570793) 
(1.7681179688698297E-5, -1.5182551721694662E-5, 0.6931471813351501) 
(7.235573928853642E-6, 1.7878268613132734E-6, 0.6931471806390469) 
(1.8086289498023763E-6, -1.5464726598519326E-6, 0.6931471805680168) 
(7.441542594728341E-7, 1.730088856546559E-7, 0.6931471805607693) 
(1.8718860919414573E-7, -1.5615926439867958E-7, 0.6931471805600292) 
